,价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
3400,2060,9,18756-A,3室1卫,10/16层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米
3401,3940,18,19733-A,2室1卫,5/6层,朝阳区,健德门,裕中西里,地铁：距10号线健德门站550米
3402,3100,15,2137-A,3室1卫,8/26层,朝阳区,常营,万象新天三区,地铁：距6号线常营站250米
3403,3300,16,21833-B,4室1卫,4/6层,海淀区,上地,财大家属院,地铁：距13号线上地站300米
3404,1730,10,24579-A,4室1卫,5/6层,通州区,九棵树,翠屏南里,地铁：距八通线果园站1100米
3405,2500,16,25009-B,3室1卫,4/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
3406,2790,17,25009-C,3室1卫,4/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
3407,1680,18,24806-B,4室1卫,3/5层,房山区,阎村,绿城百合公寓栖霞苑,地铁：距燕房线阎村站950米
3408,2390,12,27156-E,5室1卫,2/6层,昌平区,龙泽,北京人家,地铁：距13号线龙泽站1500米
3409,3260,11,26413-B,3室1卫,13/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
3410,2750,8,26413-C,3室1卫,13/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
3411,2060,21,26055-A,4室1卫,14/21层,房山区,篱笆房,天资华府,地铁：距房山线篱笆房站1950米
3412,2310,9,2992-B,3室1卫,9/17层,昌平区,天通苑南,天通苑东一区,地铁：距5号线天通苑南站1650米
3413,2030,12,32049-B,4室1卫,1/12层,大兴区,荣昌东街,泰河园一里一区,地铁：距亦庄线荣昌东街站2200米
3414,1960,8,3071-C,3室1卫,2/28层,朝阳区,垡头,垡头翠城馨园南区,地铁：距7号线垡头站850米
3415,2400,13,35212-A,4室1卫,4/6层,通州区,通州北苑,华兴园,地铁：距八通线通州北苑站450米
3416,2350,10,3308-A,3室1卫,4/6层,昌平区,天通苑东,天通苑东三区,地铁：距5号线天通苑南站2250米
3417,1780,12,35928-B,3室1卫,4/6层,通州区,梨园,艺苑西街7号院,地铁：距八通线梨园站1100米
3418,1790,12,35928-C,3室1卫,4/6层,通州区,梨园,艺苑西街7号院,地铁：距八通线梨园站1100米
3419,1900,12,36222-C,4室1卫,14/17层,昌平区,沙河高教园,北街家园五区,地铁：距昌平线沙河高教园站950米
3420,3280,21,35348-D,4室1卫,8/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
3421,2370,9,3664-D,4室1卫,1/6层,昌平区,龙泽,龙兴园中区,"地铁：距13号线,昌平线西二旗站1600米"
3422,2730,14,40969-B,4室1卫,12/18层,朝阳区,传媒大学,定福庄西街,地铁：距八通线传媒大学站350米
3423,3030,12,4649-B,3室1卫,20/28层,海淀区,西二旗,回龙观新村西区,"地铁：距13号线,昌平线西二旗站1050米"
3424,2680,14,466-B,3室1卫,7/12层,丰台区,刘家窑,南三环东路甲8号,地铁：距5号线刘家窑站300米
3425,2340,15,52146-B,4室1卫,1/7层,通州区,通州北苑,旅游新村,地铁：距八通线通州北苑站400米
3426,1840,13,54221-C,3室1卫,10/11层,通州区,万盛东,小稿村,地铁：距7号线万盛东站1200米
3427,2090,6,58708-C,4室1卫,1/15层,丰台区,草桥,草桥欣园四区,"地铁：距10号线,大兴机场线草桥站200米"
3428,2020,10,58796-A,4室1卫,4/9层,朝阳区,管庄,远洋一方润园,地铁：距八通线管庄站950米
3429,2220,10,60893-C,3室1卫,3/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
3430,1960,15,64211-B,3室1卫,4/6层,丰台区,火箭万源,清和园,地铁：距8号线南段火箭万源站1450米
3431,2650,17,6843-B,5室1卫,6/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
3432,1600,8,69565-D,4室1卫,3/6层,通州区,万盛东,阿尔法社区,地铁：距7号线万盛东站1300米
3433,2730,18,73752-C,3室1卫,12/14层,丰台区,木樨园,东木樨园小区,地铁：距8号线南段木樨园站550米
3434,4650,25,74171-A,1室1卫,3/17层,西城区,达官营,荣丰2008,"地铁：距7号线,16号线达官营站450米"
3435,2630,13,77089-B,3室1卫,12/20层,丰台区,纪家庙,青秀城,地铁：距10号线纪家庙站1100米
3436,2380,10,77089-C,3室1卫,12/20层,丰台区,纪家庙,青秀城,地铁：距10号线纪家庙站1100米
3437,3160,9,807-D,4室1卫,14/16层,朝阳区,朝阳门,朝内小区,"地铁：距2号线,6号线朝阳门站300米"
3438,2140,9,80816-C,3室1卫,15/18层,朝阳区,管庄,远洋一方润园3号院,地铁：距八通线管庄站900米
3439,2990,19,10176-A,3室1卫,8/20层,西城区,达官营,嘉莲苑,"地铁：距7号线,16号线达官营站1600米"
3440,2300,9,995-B,2室1卫,3/6层,丰台区,石榴庄,石榴庄西街,地铁：距10号线石榴庄站300米
3441,3140,10,117050-B,3室1卫,2/21层,西城区,湾子,丽水莲花,地铁：距7号线湾子站150米
3442,1620,11,118331-C,4室1卫,2/6层,丰台区,张郭庄,福生园,地铁：距14号线西段张郭庄站700米
3443,1820,17,119307-C,3室1卫,5/6层,通州区,通州北关,西潞苑小区,地铁：距6号线通州北关站1950米
3444,2740,11,10847-A,3室1卫,4/12层,丰台区,方庄,芳星园三区,地铁：距14号线东段方庄站650米
3445,1800,15,122800-C,3室1卫,4/6层,顺义区,顺义,双兴南区,地铁：距15号线顺义站1000米
3446,3160,16,125611-A,3室1卫,4/6层,朝阳区,东风北桥,驼房营南里,"地铁：距14号线东段,平谷线东风北桥站1450米"
3447,1890,12,10903-A,5室1卫,3/20层,通州区,物资学院路,悦澜水岸家园,地铁：距6号线物资学院路站2350米
3448,4000,18,125499-A,2室1卫,3/6层,朝阳区,国贸,南郎家园,"地铁：距1号线,10号线国贸站500米"
